image_id,image_path,annotation_path,has_annotation,tumor
IMG001220,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001220.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001220.json,1,1
IMG001633,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001633.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001633.json,1,1
IMG002288,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002288.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002288.json,0,0
IMG002173,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002173.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002173.json,0,0
IMG003140,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003140.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003140.json,0,0
IMG001407,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001407.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001407.json,1,1
IMG001214,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001214.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001214.json,1,1
IMG001345,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001345.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001345.json,1,1
IMG003739,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003739.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003739.json,0,0
IMG000795,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000795.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000795.json,1,1
IMG001762,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001762.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001762.json,1,1
IMG001044,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001044.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001044.json,1,1
IMG002773,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002773.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002773.json,0,0
IMG002759,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002759.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002759.json,0,0
IMG000631,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000631.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000631.json,1,1
IMG001872,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001872.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001872.json,0,0
IMG000736,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000736.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000736.json,1,1
IMG000321,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000321.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000321.json,1,1
IMG000193,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000193.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000193.json,1,1
IMG003136,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003136.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003136.json,0,0
IMG002555,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002555.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002555.json,0,0
IMG003143,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003143.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003143.json,0,0
IMG000428,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000428.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000428.json,1,1
IMG000458,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000458.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000458.json,1,1
IMG001254,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001254.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001254.json,1,1
IMG001569,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001569.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001569.json,1,1
IMG000573,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000573.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000573.json,1,1
IMG003620,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003620.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003620.json,0,0
IMG001848,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001848.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001848.json,1,1
IMG000541,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000541.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000541.json,1,1
IMG001337,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001337.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001337.json,1,1
IMG003012,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003012.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003012.json,0,0
IMG003651,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003651.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003651.json,0,0
IMG001577,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001577.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001577.json,1,1
IMG000164,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000164.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000164.json,1,1
IMG003733,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003733.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003733.json,0,0
IMG001852,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001852.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001852.json,1,1
IMG001277,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001277.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001277.json,1,1
IMG002314,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002314.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002314.json,0,0
IMG001287,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001287.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001287.json,1,1
IMG003689,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003689.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003689.json,0,0
IMG000039,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000039.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000039.json,1,1
IMG001601,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001601.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001601.json,1,1
IMG002206,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002206.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002206.json,0,0
IMG002493,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002493.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002493.json,0,0
IMG002826,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002826.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002826.json,0,0
IMG001271,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001271.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001271.json,1,1
IMG002866,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002866.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002866.json,0,0
IMG000444,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000444.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000444.json,1,1
IMG001894,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001894.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001894.json,0,0
IMG001947,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001947.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001947.json,0,0
IMG003038,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003038.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003038.json,0,0
IMG001422,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001422.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001422.json,1,1
IMG002950,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002950.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002950.json,0,0
IMG003699,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003699.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003699.json,0,0
IMG001597,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001597.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001597.json,1,1
IMG002029,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002029.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002029.json,0,0
IMG003700,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003700.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003700.json,0,0
IMG000442,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000442.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000442.json,1,1
IMG001211,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001211.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001211.json,1,1
IMG002137,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002137.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002137.json,0,0
IMG001428,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001428.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001428.json,1,1
IMG002446,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002446.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002446.json,0,0
IMG003104,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003104.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003104.json,0,0
IMG003046,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003046.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003046.json,0,0
IMG003724,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003724.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003724.json,0,0
IMG001833,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001833.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001833.json,1,1
IMG000609,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000609.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000609.json,1,1
IMG000729,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000729.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000729.json,1,1
IMG002447,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002447.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002447.json,0,0
IMG001468,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001468.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001468.json,1,1
IMG000555,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000555.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000555.json,1,1
IMG001575,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001575.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001575.json,1,1
IMG001738,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001738.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001738.json,1,1
IMG000778,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000778.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000778.json,1,1
IMG002047,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002047.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002047.json,0,0
IMG002977,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002977.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002977.json,0,0
IMG000314,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000314.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000314.json,1,1
IMG001856,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001856.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001856.json,1,1
IMG003665,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003665.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003665.json,0,0
IMG003382,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003382.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003382.json,0,0
IMG001589,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001589.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001589.json,1,1
IMG000693,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000693.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000693.json,1,1
IMG000689,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000689.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000689.json,1,1
IMG001672,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001672.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001672.json,1,1
IMG002945,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002945.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002945.json,0,0
IMG000579,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000579.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000579.json,1,1
IMG001449,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001449.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001449.json,1,1
IMG003400,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003400.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003400.json,0,0
IMG002924,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002924.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002924.json,0,0
IMG002386,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002386.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002386.json,0,0
IMG003073,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003073.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003073.json,0,0
IMG001491,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001491.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001491.json,1,1
IMG002575,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002575.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002575.json,0,0
IMG003152,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003152.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003152.json,0,0
IMG001754,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001754.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001754.json,1,1
IMG001032,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001032.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001032.json,1,1
IMG001101,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001101.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001101.json,1,1
IMG002705,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002705.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002705.json,0,0
IMG002185,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002185.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002185.json,0,0
IMG002470,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002470.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002470.json,0,0
IMG002477,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002477.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002477.json,0,0
IMG001013,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001013.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001013.json,1,1
IMG002227,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002227.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002227.json,0,0
IMG001876,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001876.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001876.json,0,0
IMG001920,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001920.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001920.json,0,0
IMG003465,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003465.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003465.json,0,0
IMG003118,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003118.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003118.json,0,0
IMG002648,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002648.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002648.json,0,0
IMG002520,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002520.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002520.json,0,0
IMG000709,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000709.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000709.json,1,1
IMG001896,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001896.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001896.json,0,0
IMG000916,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000916.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000916.json,1,1
IMG003540,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003540.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003540.json,0,0
IMG000958,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000958.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000958.json,1,1
IMG001266,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001266.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001266.json,1,1
IMG000968,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000968.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000968.json,1,1
IMG002635,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002635.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002635.json,0,0
IMG003653,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003653.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003653.json,0,0
IMG001209,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001209.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001209.json,1,1
IMG001360,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001360.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001360.json,1,1
IMG000526,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000526.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000526.json,1,1
IMG001217,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001217.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001217.json,1,1
IMG001456,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001456.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001456.json,1,1
IMG003145,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003145.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003145.json,0,0
IMG001798,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001798.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001798.json,1,1
IMG003603,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003603.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003603.json,0,0
IMG002454,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002454.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002454.json,0,0
IMG002549,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002549.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002549.json,0,0
IMG000985,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000985.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000985.json,1,1
